27;01;Elettronica Interno Quadro;02;Automazione;03;HMI;03;SNR;SCHNEIDER ELECTRIC;30;SNR;SNR;SCHNEIDER ELECTRIC;;01_02_03_03_30;HMI_SNR_SNR;HMI_SNR_SNR;HMI_SNR_SNR;HMI - Pannello Operatore - Touch Sceen - ;Media;Not Ermanno;0%;;;01_02_03_03_30;HMI_SNR_SNR;HMI_SNR_SNR;OK;OK;OK;;HMI_SNR_SNR;;OK;
28;01;Elettronica Interno Quadro;02;Automazione;03;HMI;04;OMR;OMRON;40;OMR;OMR;OMRON;;01_02_03_04_40;HMI_OMR_OMR;HMI_OMR_OMR;HMI_OMR_OMR;HMI - Pannello Operatore - Touch Sceen - ;Media;Not Ermanno;0%;;;01_02_03_04_40;HMI_OMR_OMR;HMI_OMR_OMR;OK;OK;OK;;HMI_OMR_OMR;;OK;
29;01;Elettronica Interno Quadro;02;Automazione;03;HMI;05;***;***;50;***;***;***;;01_02_03_05_50;HMI_***_***;HMI_***_***;HMI_***_***;HMI - Pannello Operatore - Touch Sceen - ;Bassa;Not Ermanno;0%;;;01_02_03_05_50;HMI_***_***;HMI_***_***;OK;OK;OK;;HMI_***_***;;OK;
30;01;Elettronica Interno Quadro;02;Automazione;04; I/O Remoti ;01;SIE;SIEMENS;10;SIE;SIE;SIEMENS;;01_02_04_01_10; I/O Remoti _SIE_SIE; I/O Remoti _SIE_SIE; I/O Remoti _SIE_SIE; I/O Remoti - Periferia decentrata - ;Media;;0%;;;01_02_04_01_10; I/O Remoti _SIE_SIE; I/O Remoti _SIE_SIE;OK;OK;OK;; I/O Remoti _SIE_SIE;;OK;
31;01;Elettronica Interno Quadro;02;Automazione;04; I/O Remoti ;02;WAG;WAGO ELETTRONICA SRL;20;WAG;WAG;WAGO ELETTRONICA SRL;;01_02_04_02_20; I/O Remoti _WAG_WAG; I/O Remoti _WAG_WAG; I/O Remoti _WAG_WAG; I/O Remoti - Periferia decentrata - ;Media;;0%;;;01_02_04_02_20; I/O Remoti _WAG_WAG; I/O Remoti _WAG_WAG;OK;OK;OK;; I/O Remoti _WAG_WAG;;OK;
32;01;Elettronica Interno Quadro;02;Automazione;04; I/O Remoti ;03;WEI;WEIDMULLER;30;WEI;WEI;WEIDMULLER;;01_02_04_03_30; I/O Remoti _WEI_WEI; I/O Remoti _WEI_WEI; I/O Remoti _WEI_WEI; I/O Remoti - Periferia decentrata - ;Media;;0%;;;01_02_04_03_30; I/O Remoti _WEI_WEI; I/O Remoti _WEI_WEI;OK;OK;OK;; I/O Remoti _WEI_WEI;;OK;
33;01;Elettronica Interno Quadro;02;Automazione;04; I/O Remoti ;04;OMR;OMRON;40;OMR;OMR;OMRON;;01_02_04_04_40; I/O Remoti _OMR_OMR; I/O Remoti _OMR_OMR; I/O Remoti _OMR_OMR; I/O Remoti - Periferia decentrata - ;Media;;0%;;;01_02_04_04_40; I/O Remoti _OMR_OMR; I/O Remoti _OMR_OMR;OK;OK;OK;; I/O Remoti _OMR_OMR;;OK;
34;01;Elettronica Interno Quadro;02;Automazione;04; I/O Remoti ;05;SCX;SENECA;50;SCX;SCX;SENECA;;01_02_04_05_50; I/O Remoti _SCX_SCX; I/O Remoti _SCX_SCX; I/O Remoti _SCX_SCX; I/O Remoti - Periferia decentrata - ;Media;;0%;;;01_02_04_05_50; I/O Remoti _SCX_SCX; I/O Remoti _SCX_SCX;OK;OK;OK;; I/O Remoti _SCX_SCX;;OK;
35;01;Elettronica Interno Quadro;02;Automazione;04; I/O Remoti ;06;PHC;PHOENIX CONTACT;60;PHC;PHC;PHOENIX CONTACT;;01_02_04_06_60; I/O Remoti _PHC_PHC; I/O Remoti _PHC_PHC; I/O Remoti _PHC_PHC; I/O Remoti - Periferia decentrata - ;Media;;0%;;;01_02_04_06_60; I/O Remoti _PHC_PHC; I/O Remoti _PHC_PHC;OK;OK;OK;; I/O Remoti _PHC_PHC;;OK;
36;01;Elettronica Interno Quadro;02;Automazione;04; I/O Remoti ;07;***;***;70;***;***;***;;01_02_04_07_70; I/O Remoti _***_***; I/O Remoti _***_***; I/O Remoti _***_***; I/O Remoti - Periferia decentrata - ;Bassa;;0%;;;01_02_04_07_70; I/O Remoti _***_***; I/O Remoti _***_***;OK;OK;OK;; I/O Remoti _***_***;;OK;
37;01;Elettronica Interno Quadro;02;Automazione;05;Telecontrollo;01;SIE;SIEMENS;10;SIE;SIE;SIEMENS;;01_02_05_01_10;Telecontrollo_SIE_SIE;Telecontrollo_SIE_SIE;Telecontrollo_SIE_SIE;Telecontrollo -Teleassistenza - Controllo da remoto - ;Media;;0%;;;01_02_05_01_10;Telecontrollo_SIE_SIE;Telecontrollo_SIE_SIE;OK;OK;OK;;Telecontrollo_SIE_SIE;;OK;
38;01;Elettronica Interno Quadro;02;Automazione;05;Telecontrollo;02;MCM;MARCOM S.R.L.;20;MCM;MCM;MARCOM S.R.L.;;01_02_05_02_20;Telecontrollo_MCM_MCM;Telecontrollo_MCM_MCM;Telecontrollo_MCM_MCM;Telecontrollo -Teleassistenza - Controllo da remoto - ;Media;;0%;;;01_02_05_02_20;Telecontrollo_MCM_MCM;Telecontrollo_MCM_MCM;OK;OK;OK;;Telecontrollo_MCM_MCM;;OK;
39;01;Elettronica Interno Quadro;02;Automazione;05;Telecontrollo;03;Y06;LOGBOT SRL;30;Y06;Y06;LOGBOT SRL;;01_02_05_03_30;Telecontrollo_Y06_Y06;Telecontrollo_Y06_Y06;Telecontrollo_Y06_Y06;Telecontrollo -Teleassistenza - Controllo da remoto - ;Media;;0%;;;01_02_05_03_30;Telecontrollo_Y06_Y06;Telecontrollo_Y06_Y06;OK;OK;OK;;Telecontrollo_Y06_Y06;;OK;
40;01;Elettronica Interno Quadro;02;Automazione;05;Telecontrollo;04;SCX;SENECA;40;SCX;SCX;SENECA;;01_02_05_04_40;Telecontrollo_SCX_SCX;Telecontrollo_SCX_SCX;Telecontrollo_SCX_SCX;Telecontrollo -Teleassistenza - Controllo da remoto - ;Media;;0%;;;01_02_05_04_40;Telecontrollo_SCX_SCX;Telecontrollo_SCX_SCX;OK;OK;OK;;Telecontrollo_SCX_SCX;;OK;
41;01;Elettronica Interno Quadro;02;Automazione;05;Telecontrollo;05;***;***;50;***;***;***;;01_02_05_05_50;Telecontrollo_***_***;Telecontrollo_***_***;Telecontrollo_***_***;Telecontrollo -Teleassistenza - Controllo da remoto - ;Bassa;Not Ermanno;0%;;;01_02_05_05_50;Telecontrollo_***_***;Telecontrollo_***_***;OK;OK;OK;;Telecontrollo_***_***;;OK;
42;01;Elettronica Interno Quadro;02;Automazione;06;Switches  Accessori Reti ;01;SIE;SIEMENS;10;SIE;SIE;SIEMENS;;01_02_06_01_10;Switches  Accessori Reti _SIE_SIE;Switches  Accessori Reti _SIE_SIE;Switches  Accessori Reti _SIE_SIE;Switches - Reti ;Media;Not Ermanno;0%;;;01_02_06_01_10;Switches  Accessori Reti _SIE_SIE;Switches  Accessori Reti _SIE_SIE;OK;OK;OK;;Switches  Accessori Reti _SIE_SIE;;OK;
43;01;Elettronica Interno Quadro;02;Automazione;06;Switches  Accessori Reti ;02;PHC;PHOENIX CONTACT;20;PHC;PHC;PHOENIX CONTACT;;01_02_06_02_20;Switches  Accessori Reti _PHC_PHC;Switches  Accessori Reti _PHC_PHC;Switches  Accessori Reti _PHC_PHC;Switches - Reti ;Media;Not Ermanno;0%;;;01_02_06_02_20;Switches  Accessori Reti _PHC_PHC;Switches  Accessori Reti _PHC_PHC;OK;OK;OK;;Switches  Accessori Reti _PHC_PHC;;OK;
44;01;Elettronica Interno Quadro;02;Automazione;06;Switches  Accessori Reti ;03;WEI;WEIDMULLER;30;WEI;WEI;WEIDMULLER;;01_02_06_03_30;Switches  Accessori Reti _WEI_WEI;Switches  Accessori Reti _WEI_WEI;Switches  Accessori Reti _WEI_WEI;Switches - Reti ;Media;Not Ermanno;0%;;;01_02_06_03_30;Switches  Accessori Reti _WEI_WEI;Switches  Accessori Reti _WEI_WEI;OK;OK;OK;;Switches  Accessori Reti _WEI_WEI;;OK;
45;01;Elettronica Interno Quadro;02;Automazione;06;Switches  Accessori Reti ;04;WAG;WAGO ELETTRONICA SRL;40;WAG;WAG;WAGO ELETTRONICA SRL;;01_02_06_04_40;Switches  Accessori Reti _WAG_WAG;Switches  Accessori Reti _WAG_WAG;Switches  Accessori Reti _WAG_WAG;Switches - Reti ;Media;Not Ermanno;0%;;;01_02_06_04_40;Switches  Accessori Reti _WAG_WAG;Switches  Accessori Reti _WAG_WAG;OK;OK;OK;;Switches  Accessori Reti _WAG_WAG;;OK;
46;01;Elettronica Interno Quadro;02;Automazione;06;Switches  Accessori Reti ;05;***;***;50;***;***;***;;01_02_06_05_50;Switches  Accessori Reti _***_***;Switches  Accessori Reti _***_***;Switches  Accessori Reti _***_***;Switches - Reti ;Bassa;;0%;;;01_02_06_05_50;Switches  Accessori Reti _***_***;Switches  Accessori Reti _***_***;OK;OK;OK;;Switches  Accessori Reti _***_***;;OK;
47;01;Elettronica Interno Quadro;03;Motion;01;Inverter ;01;SNR;SCHNEIDER ELECTRIC;10;SNR;SNR;SCHNEIDER ELECTRIC;;01_03_01_01_10;Inverter _SNR_SNR;Inverter _SNR_SNR;Inverter _SNR_SNR;Inverter - Convertitori frequenza - ;Alta;Not Ermanno;0%;;;01_03_01_01_10;Inverter _SNR_SNR;Inverter _SNR_SNR;OK;OK;OK;;Inverter _SNR_SNR;;OK;
48;01;Elettronica Interno Quadro;03;Motion;01;Inverter ;02;SIE;SIEMENS;20;SIE;SIE;SIEMENS;;01_03_01_02_20;Inverter _SIE_SIE;Inverter _SIE_SIE;Inverter _SIE_SIE;Inverter - Convertitori frequenza - ;Alta;Not Ermanno;0%;;;01_03_01_02_20;Inverter _SIE_SIE;Inverter _SIE_SIE;OK;OK;OK;;Inverter _SIE_SIE;;OK;
49;01;Elettronica Interno Quadro;03;Motion;01;Inverter ;03;OMR;OMRON;30;OMR;OMR;OMRON;;01_03_01_03_30;Inverter _OMR_OMR;Inverter _OMR_OMR;Inverter _OMR_OMR;Inverter - Convertitori frequenza - ;Alta;Not Ermanno;0%;;;01_03_01_03_30;Inverter _OMR_OMR;Inverter _OMR_OMR;OK;OK;OK;;Inverter _OMR_OMR;;OK;
50;01;Elettronica Interno Quadro;03;Motion;01;Inverter ;04;TNB;INVT;40;TNB;TNB;INVT;;01_03_01_04_40;Inverter _TNB_TNB;Inverter _TNB_TNB;Inverter _TNB_TNB;Inverter - Convertitori frequenza - ;Alta;Not Ermanno;0%;;;01_03_01_04_40;Inverter _TNB_TNB;Inverter _TNB_TNB;OK;OK;OK;;Inverter _TNB_TNB;;OK;
51;01;Elettronica Interno Quadro;03;Motion;01;Inverter ;05;***;***;50;***;***;***;;01_03_01_05_50;Inverter _***_***;Inverter _***_***;Inverter _***_***;Inverter - Convertitori frequenza - ;Bassa;Not Ermanno;0%;;;01_03_01_05_50;Inverter _***_***;Inverter _***_***;OK;OK;OK;;Inverter _***_***;;OK;
52;01;Elettronica Interno Quadro;03;Motion;02;Azionamenti;01;SIE;SIEMENS;10;SIE;SIE;SIEMENS;;01_03_02_01_10;Azionamenti_SIE_SIE;Azionamenti_SIE_SIE;Azionamenti_SIE_SIE;Azionamenti - Servomoori;Alta;Not Ermanno;0%;;;01_03_02_01_10;Azionamenti_SIE_SIE;Azionamenti_SIE_SIE;OK;OK;OK;;Azionamenti_SIE_SIE;;OK;
53;01;Elettronica Interno Quadro;03;Motion;02;Azionamenti;02;SNR;SCHNEIDER ELECTRIC;20;SNR;SNR;SCHNEIDER ELECTRIC;;01_03_02_02_20;Azionamenti_SNR_SNR;Azionamenti_SNR_SNR;Azionamenti_SNR_SNR;Azionamenti - Servomoori;Bassa;;0%;;;01_03_02_02_20;Azionamenti_SNR_SNR;Azionamenti_SNR_SNR;OK;OK;OK;;Azionamenti_SNR_SNR;;OK;
54;01;Elettronica Interno Quadro;03;Motion;02;Azionamenti;03;OMR;OMRON;30;OMR;OMR;OMRON;;01_03_02_03_30;Azionamenti_OMR_OMR;Azionamenti_OMR_OMR;Azionamenti_OMR_OMR;Azionamenti - Servomoori;Bassa;;0%;;;01_03_02_03_30;Azionamenti_OMR_OMR;Azionamenti_OMR_OMR;OK;OK;OK;;Azionamenti_OMR_OMR;;OK;
55;01;Elettronica Interno Quadro;03;Motion;02;Azionamenti;04;***;***;40;***;***;***;;01_03_02_04_40;Azionamenti_***_***;Azionamenti_***_***;Azionamenti_***_***;Azionamenti - Servomoori;Bassa;;0%;;;01_03_02_04_40;Azionamenti_***_***;Azionamenti_***_***;OK;OK;OK;;Azionamenti_***_***;;OK;
56;01;Elettronica Interno Quadro;03;Motion;03;Soft-Start;01;SIE;SIEMENS;10;SIE;SIE;SIEMENS;;01_03_03_01_10;Soft-Start_SIE_SIE;Soft-Start_SIE_SIE;Soft-Start_SIE_SIE;Soft-Start - Avviatori Statici;Alta;Not Ermanno;0%;;;01_03_03_01_10;Soft-Start_SIE_SIE;Soft-Start_SIE_SIE;OK;OK;OK;;Soft-Start_SIE_SIE;;OK;
57;01;Elettronica Interno Quadro;03;Motion;03;Soft-Start;02;SNR;SCHNEIDER ELECTRIC;20;SNR;SNR;SCHNEIDER ELECTRIC;;01_03_03_02_20;Soft-Start_SNR_SNR;Soft-Start_SNR_SNR;Soft-Start_SNR_SNR;Soft-Start - Avviatori Statici;Alta;Not Ermanno;0%;;;01_03_03_02_20;Soft-Start_SNR_SNR;Soft-Start_SNR_SNR;OK;OK;OK;;Soft-Start_SNR_SNR;;OK;
58;01;Elettronica Interno Quadro;03;Motion;03;Soft-Start;03;TNB;TECNO BI SRL;30;TNB;TNB;TECNO BI SRL;;01_03_03_03_30;Soft-Start_TNB_TNB;Soft-Start_TNB_TNB;Soft-Start_TNB_TNB;Soft-Start - Avviatori Statici;Alta;Not Ermanno;0%;;;01_03_03_03_30;Soft-Start_TNB_TNB;Soft-Start_TNB_TNB;OK;OK;OK;;Soft-Start_TNB_TNB;;OK;
59;01;Elettronica Interno Quadro;03;Motion;03;Soft-Start;04;***;***;40;***;***;***;;01_03_03_04_40;Soft-Start_***_***;Soft-Start_***_***;Soft-Start_***_***;Soft-Start - Avviatori Statici;Bassa;Not Ermanno;0%;;;01_03_03_04_40;Soft-Start_***_***;Soft-Start_***_***;OK;OK;OK;;Soft-Start_***_***;;OK;
60;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;01;Filtri Antidisturbo;01;DTA;DETAS;10;DTA;DTA;DETAS;;01_04_01_01_10;Filtri Antidisturbo_DTA_DTA;Filtri Antidisturbo_DTA_DTA;Filtri Antidisturbo_DTA_DTA;Filtri Antidisturbo;Bassa;;0%;;;01_04_01_01_10;Filtri Antidisturbo_DTA_DTA;Filtri Antidisturbo_DTA_DTA;OK;OK;OK;;Filtri Antidisturbo_DTA_DTA;;OK;
61;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;01;Filtri Antidisturbo;02;CBR;CABUR SRL;20;CBR;CBR;CABUR SRL;;01_04_01_02_20;Filtri Antidisturbo_CBR_CBR;Filtri Antidisturbo_CBR_CBR;Filtri Antidisturbo_CBR_CBR;Filtri Antidisturbo;Bassa;;0%;;;01_04_01_02_20;Filtri Antidisturbo_CBR_CBR;Filtri Antidisturbo_CBR_CBR;OK;OK;OK;;Filtri Antidisturbo_CBR_CBR;;OK;
62;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;01;Filtri Antidisturbo;03;***;***;30;***;***;***;;01_04_01_03_30;Filtri Antidisturbo_***_***;Filtri Antidisturbo_***_***;Filtri Antidisturbo_***_***;Filtri Antidisturbo;Bassa;;0%;;;01_04_01_03_30;Filtri Antidisturbo_***_***;Filtri Antidisturbo_***_***;OK;OK;OK;;Filtri Antidisturbo_***_***;;OK;
63;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;02;Convertitori Segnale;01;SCX;SENECA;10;SCX;SCX;SENECA;;01_04_02_01_10;Convertitori Segnale_SCX_SCX;Convertitori Segnale_SCX_SCX;Convertitori Segnale_SCX_SCX;Convertitori Segnale;Alta;;0%;;;01_04_02_01_10;Convertitori Segnale_SCX_SCX;Convertitori Segnale_SCX_SCX;OK;OK;OK;;Convertitori Segnale_SCX_SCX;;OK;
64;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;02;Convertitori Segnale;02;CBR;CABUR SRL;20;CBR;CBR;CABUR SRL;;01_04_02_02_20;Convertitori Segnale_CBR_CBR;Convertitori Segnale_CBR_CBR;Convertitori Segnale_CBR_CBR;Convertitori Segnale;Alta;;0%;;;01_04_02_02_20;Convertitori Segnale_CBR_CBR;Convertitori Segnale_CBR_CBR;OK;OK;OK;;Convertitori Segnale_CBR_CBR;;OK;
65;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;02;Convertitori Segnale;03;PHC;PHOENIX CONTACT;30;PHC;PHC;PHOENIX CONTACT;;01_04_02_03_30;Convertitori Segnale_PHC_PHC;Convertitori Segnale_PHC_PHC;Convertitori Segnale_PHC_PHC;Convertitori Segnale;Alta;;0%;;;01_04_02_03_30;Convertitori Segnale_PHC_PHC;Convertitori Segnale_PHC_PHC;OK;OK;OK;;Convertitori Segnale_PHC_PHC;;OK;
66;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;02;Convertitori Segnale;04;WEI;WEIDMULLER;40;WEI;WEI;WEIDMULLER;;01_04_02_04_40;Convertitori Segnale_WEI_WEI;Convertitori Segnale_WEI_WEI;Convertitori Segnale_WEI_WEI;Convertitori Segnale;Alta;;0%;;;01_04_02_04_40;Convertitori Segnale_WEI_WEI;Convertitori Segnale_WEI_WEI;OK;OK;OK;;Convertitori Segnale_WEI_WEI;;OK;
67;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;02;Convertitori Segnale;05;***;***;50;***;***;***;;01_04_02_05_50;Convertitori Segnale_***_***;Convertitori Segnale_***_***;Convertitori Segnale_***_***;Convertitori Segnale;Bassa;;0%;;;01_04_02_05_50;Convertitori Segnale_***_***;Convertitori Segnale_***_***;OK;OK;OK;;Convertitori Segnale_***_***;;OK;
68;01;Elettronica Interno Quadro;04;Ausiliari Elettronici Quadro;03;Rel� Di Controllo;01;OMR;OMRON;10;OMR;OMR;OMRON;;01_04_03_01_10;Rel� Di Controllo_OMR_OMR;Rel� Di Controllo_OMR_OMR;Rel� Di Controllo_OMR_OMR;Rel� - Sequenza Fasi - Controllo - Corrente  -Tensione - Livello - Presenza;Alta;Comparin Alessandro;0%;;;01_04_03_01_10;Rel� Di Controllo_OMR_OMR;Rel� Di Controllo_OMR_OMR;OK;OK;OK;;Rel� Di Controllo_OMR_OMR;;OK;
